DepMap_ID,pubchem,Z_SCORE,ActArea
ACH-000770,176870,-0.435698732,0.8033
ACH-000481,135611162,-0.435374955,0.8038
ACH-000386,5330286,-0.435051178,0.8043
ACH-000956,216239,-0.434792157,0.8047
ACH-000863,216345,-0.434209358,0.8056
ACH-000633,10461815,-0.433950337,0.806
ACH-000348,10302451,-0.43362656,0.8065
ACH-000361,216345,-0.433561805,0.8066
ACH-000219,3081361,-0.433367538,0.8069
ACH-000536,3081361,-0.433173272,0.8072
ACH-000927,10302451,-0.433043762,0.8074
ACH-000650,644241,-0.432914251,0.8076
ACH-000823,16038120,-0.432655229,0.808
ACH-000927,216239,-0.432460963,0.8083
ACH-000876,216239,-0.432201942,0.8087
ACH-000353,216345,-0.432137187,0.8088
ACH-000012,11476171,-0.43194292,0.8091
ACH-000099,216345,-0.431878165,0.8092
ACH-000624,216239,-0.431878165,0.8092
ACH-000260,5330286,-0.431878165,0.8092
ACH-000018,216345,-0.431424878,0.8099
ACH-000678,3081361,-0.431036345,0.8105
ACH-000375,10461815,-0.430453547,0.8114
ACH-000396,10127622,-0.430259281,0.8117
ACH-000478,176870,-0.430194526,0.8118
ACH-001190,216239,-0.43012977,0.8119
ACH-000672,208908,-0.429805993,0.8124
ACH-000859,11476171,-0.429741238,0.8125
ACH-000171,216239,-0.429676483,0.8126
ACH-000315,10117717,-0.429611727,0.8127
ACH-000042,5330286,-0.429223195,0.8133
ACH-000090,3081361,-0.428705152,0.8141
ACH-000910,216239,-0.42831662,0.8147
ACH-000595,11626560,-0.427992843,0.8152
ACH-000378,10117717,-0.427992843,0.8152
ACH-000674,644241,-0.427928088,0.8153
ACH-000176,10302451,-0.427928088,0.8153
ACH-000580,11476171,-0.427410045,0.8161
ACH-000858,10461815,-0.427280534,0.8163
ACH-000311,3081361,-0.427086268,0.8166
ACH-000766,3081361,-0.426827247,0.817
ACH-000985,5479543,-0.426697736,0.8172
ACH-000311,10302451,-0.426309204,0.8178
ACH-000430,10302451,-0.426309204,0.8178
ACH-000890,16038120,-0.426179693,0.818
ACH-000304,3081361,-0.425920672,0.8184
ACH-000974,135611162,-0.425791161,0.8186
ACH-000930,60700,-0.425467384,0.8191
ACH-000783,11656518,-0.425467384,0.8191
ACH-000155,208908,-0.425078852,0.8197
ACH-000322,3081361,-0.42481983,0.8201
ACH-000738,11476171,-0.424560809,0.8205
ACH-000493,10461815,-0.424496053,0.8206
ACH-000484,10461815,-0.424301787,0.8209
ACH-000730,16038120,-0.423913255,0.8215
ACH-000478,208908,-0.423459968,0.8222
ACH-000716,176870,-0.423459968,0.8222
ACH-000353,16038120,-0.423265702,0.8225
ACH-000245,11656518,-0.422877169,0.8231
ACH-000740,208908,-0.422229616,0.8241
ACH-000054,11626560,-0.42203535,0.8244
ACH-000356,216239,-0.42203535,0.8244
ACH-000092,10127622,-0.421970594,0.8245
ACH-000573,11626560,-0.421517307,0.8252
ACH-000624,135611162,-0.42119353,0.8257
ACH-000932,11626560,-0.420999264,0.826
ACH-000974,5479543,-0.420934508,0.8261
ACH-000501,11476171,-0.420804998,0.8263
ACH-000420,11656518,-0.420610732,0.8266
ACH-000971,216239,-0.420481221,0.8268
ACH-000350,216345,-0.42035171,0.827
ACH-000878,216239,-0.42035171,0.827
ACH-000811,208908,-0.420222199,0.8272
ACH-000346,10461815,-0.420027933,0.8275
ACH-000638,3081361,-0.419898423,0.8277
ACH-000570,10127622,-0.419833667,0.8278
ACH-000627,10461815,-0.419574646,0.8282
ACH-000396,11503417,-0.418344294,0.8301
ACH-000643,11503417,-0.418020517,0.8306
ACH-000568,3081361,-0.417955762,0.8307
ACH-000965,11626560,-0.417891006,0.8308
ACH-000980,10117717,-0.41769674,0.8311
ACH-000694,135611162,-0.417567229,0.8313
ACH-000007,5479543,-0.417049187,0.8321
ACH-000748,10127622,-0.416466388,0.833
ACH-000849,216239,-0.416077856,0.8336
ACH-000155,135611162,-0.416013101,0.8337
ACH-000361,11476171,-0.415948345,0.8338
ACH-000684,216345,-0.415818835,0.834
ACH-000376,11626560,-0.415689324,0.8342
ACH-000759,10117717,-0.415624568,0.8343
ACH-000201,5330286,-0.415300792,0.8348
ACH-000047,644241,-0.414782749,0.8356
ACH-000190,11626560,-0.414458972,0.8361
ACH-000288,10302451,-0.414329461,0.8363
ACH-000335,11503417,-0.414329461,0.8363
ACH-000636,11503417,-0.414264706,0.8364
ACH-000343,10117717,-0.414264706,0.8364
ACH-000640,11626560,-0.414135195,0.8366
ACH-000483,11656518,-0.413876174,0.837
ACH-000343,10302451,-0.413358131,0.8378
ACH-000913,24180719,-0.413358131,0.8378
ACH-000745,644241,-0.41322862,0.838
ACH-000271,11656518,-0.41322862,0.838
ACH-000350,10302451,-0.412840088,0.8386
ACH-001190,16038120,-0.412840088,0.8386
ACH-000248,5479543,-0.412516311,0.8391
ACH-000759,11656518,-0.412192534,0.8396
ACH-000789,5479543,-0.412063023,0.8398
ACH-000792,3081361,-0.412063023,0.8398
ACH-000573,10127622,-0.412063023,0.8398
ACH-000859,176870,-0.411804002,0.8402
ACH-000364,135611162,-0.411221204,0.8411
ACH-000647,176870,-0.410832671,0.8417
ACH-000322,644241,-0.410703161,0.8419
ACH-000383,176870,-0.410638405,0.842
ACH-000137,216345,-0.410249873,0.8426
ACH-000936,176870,-0.410185118,0.8427
ACH-000425,10461815,-0.410055607,0.8429
ACH-000843,176870,-0.40973183,0.8434
ACH-000046,208908,-0.409537564,0.8437
ACH-000814,10461815,-0.409408053,0.8439
ACH-000264,216239,-0.409278543,0.8441
ACH-000943,11476171,-0.409084277,0.8444
ACH-000956,135611162,-0.408890011,0.8447
ACH-000616,11476171,-0.408695744,0.845
ACH-000738,24180719,-0.408695744,0.845
ACH-000893,135611162,-0.408695744,0.845
ACH-000535,216345,-0.408630989,0.8451
ACH-000308,10127622,-0.408566234,0.8452
ACH-000386,216239,-0.408501478,0.8453
ACH-000434,3081361,-0.408371968,0.8455
ACH-000684,176870,-0.408242457,0.8457
ACH-000437,135611162,-0.408112946,0.8459
ACH-000178,11626560,-0.408048191,0.846
ACH-000291,11476171,-0.40791868,0.8462
ACH-000649,135611162,-0.407400637,0.847
ACH-000501,11656518,-0.407206371,0.8473
ACH-000530,644241,-0.407012105,0.8476
ACH-000841,644241,-0.406558817,0.8483
ACH-000827,10461815,-0.406299796,0.8487
ACH-000335,11626560,-0.406299796,0.8487
ACH-000410,11626560,-0.406170285,0.8489
ACH-000900,216345,-0.406040774,0.8491
ACH-000905,10302451,-0.406040774,0.8491
ACH-000400,11626560,-0.406040774,0.8491
ACH-000745,208908,-0.405976019,0.8492
ACH-000113,644241,-0.405911264,0.8493
ACH-000207,176870,-0.405587487,0.8498
ACH-000521,16038120,-0.405522732,0.8499
ACH-000890,10461815,-0.405328465,0.8502
ACH-000696,3081361,-0.405004689,0.8507
ACH-000759,11476171,-0.404745667,0.8511
ACH-000139,11626560,-0.404680912,0.8512
ACH-000822,3081361,-0.404357135,0.8517
ACH-000670,11626560,-0.404227624,0.8519
ACH-000092,11503417,-0.404098114,0.8521
ACH-000570,10117717,-0.403903847,0.8524
ACH-000611,10117717,-0.403774337,0.8526
ACH-000040,3081361,-0.403644826,0.8528
ACH-000805,16038120,-0.403515315,0.853
ACH-000270,135611162,-0.403321049,0.8533
ACH-000061,10127622,-0.403191538,0.8535
ACH-000087,176870,-0.402803006,0.8541
ACH-000544,644241,-0.402673495,0.8543
ACH-000381,11656518,-0.402673495,0.8543
ACH-000956,11626560,-0.402543985,0.8545
ACH-000824,135611162,-0.402479229,0.8546
ACH-000478,11503417,-0.402414474,0.8547
ACH-000270,5330286,-0.402349719,0.8548
ACH-000236,216239,-0.402155453,0.8551
ACH-000092,216345,-0.402090697,0.8552
ACH-000668,3081361,-0.401507899,0.8561
ACH-000905,3081361,-0.401443144,0.8562
ACH-000061,10302451,-0.400860345,0.8571
ACH-000966,216239,-0.400601324,0.8575
ACH-000788,135611162,-0.400277547,0.858
ACH-000869,3081361,-0.400018526,0.8584
ACH-000403,176870,-0.39995377,0.8585
ACH-000953,11476171,-0.399759504,0.8588
ACH-000781,11656518,-0.399759504,0.8588
ACH-000740,176870,-0.399759504,0.8588
ACH-000350,216239,-0.399565238,0.8591
ACH-000447,176870,-0.399435727,0.8593
ACH-000849,11503417,-0.399306216,0.8595
ACH-000893,11476171,-0.399176706,0.8597
ACH-000120,10461815,-0.39898244,0.86
ACH-000766,10117717,-0.398723418,0.8604
ACH-000372,644241,-0.398464397,0.8608
ACH-000617,10117717,-0.398399641,0.8609
ACH-000945,3081361,-0.398334886,0.861
ACH-000381,11626560,-0.39814062,0.8613
ACH-000827,216345,-0.397687332,0.862
ACH-000323,216345,-0.397363556,0.8625
ACH-000207,11503417,-0.396845513,0.8633
ACH-000888,10302451,-0.396780757,0.8634
ACH-000484,644241,-0.396586491,0.8637
ACH-000672,216239,-0.39645698,0.8639
ACH-000979,10127622,-0.396392225,0.864
ACH-000392,11656518,-0.396068448,0.8645
ACH-000966,208908,-0.396003693,0.8646
ACH-000766,216345,-0.395809427,0.8649
ACH-000637,11476171,-0.395615161,0.8652
ACH-000943,216239,-0.395550405,0.8653
ACH-000611,216239,-0.395550405,0.8653
ACH-000792,10117717,-0.395550405,0.8653
ACH-000572,216239,-0.395226629,0.8658
ACH-000855,3081361,-0.395161873,0.8659
ACH-000563,3081361,-0.394384809,0.8671
ACH-000574,176870,-0.393996277,0.8677
ACH-000716,644241,-0.393931521,0.8678
ACH-000863,11476171,-0.39380201,0.868
ACH-000425,11476171,-0.39380201,0.868
ACH-000849,10461815,-0.39380201,0.868
ACH-000450,11626560,-0.39380201,0.868
ACH-000422,208908,-0.3936725,0.8682
ACH-000047,208908,-0.393542989,0.8684
ACH-000966,135611162,-0.393283968,0.8688
ACH-000530,5330286,-0.393089701,0.8691
ACH-000320,16038120,-0.392960191,0.8693
ACH-000663,176870,-0.392960191,0.8693
ACH-000221,216345,-0.392377392,0.8702
ACH-000169,10302451,-0.392118371,0.8706
ACH-000960,24180719,-0.392118371,0.8706
ACH-000190,176870,-0.391924105,0.8709
ACH-000094,135611162,-0.391729839,0.8712
ACH-000789,644241,-0.391276551,0.8719
ACH-000860,11626560,-0.391276551,0.8719
ACH-000040,11503417,-0.391276551,0.8719
ACH-000463,16038120,-0.391276551,0.8719
ACH-000463,3081361,-0.39101753,0.8723
ACH-000853,16038120,-0.39101753,0.8723
ACH-001306,135611162,-0.390952774,0.8724
ACH-000248,644241,-0.390564242,0.873
ACH-000107,11656518,-0.39017571,0.8736
ACH-000427,11476171,-0.390046199,0.8738
ACH-000476,6505803,-0.389851933,0.8741
ACH-000684,16038120,-0.389722422,0.8743
ACH-000678,208908,-0.389657667,0.8744
ACH-000878,135611162,-0.389592912,0.8745
ACH-000323,176870,-0.389398646,0.8748
ACH-000309,5330286,-0.388815847,0.8757
ACH-000381,5330286,-0.388815847,0.8757
ACH-000478,11626560,-0.388751092,0.8758
ACH-000985,10461815,-0.388686337,0.8759
ACH-000943,3081361,-0.388621581,0.876
ACH-000245,11626560,-0.388103538,0.8768
ACH-000663,208908,-0.387585495,0.8776
ACH-000048,176870,-0.38752074,0.8777
ACH-000062,3081361,-0.387326474,0.878
ACH-000995,11503417,-0.387326474,0.878
ACH-000056,10117717,-0.387261719,0.8781
ACH-000960,11476171,-0.386808431,0.8788
ACH-000693,135611162,-0.386743676,0.8789
ACH-000621,6505803,-0.38654941,0.8792
ACH-000911,24180719,-0.386160877,0.8798
ACH-000270,24180719,-0.385901856,0.8802
ACH-000625,3081361,-0.385383813,0.881
ACH-000827,10302451,-0.385319058,0.8811
ACH-000035,16038120,-0.385319058,0.8811
ACH-000983,11476171,-0.384930525,0.8817
ACH-000595,216345,-0.384671504,0.8821
ACH-000001,135611162,-0.384671504,0.8821
ACH-000665,10127622,-0.384541993,0.8823
ACH-000478,16038120,-0.384477238,0.8824
ACH-000207,10461815,-0.384412483,0.8825
ACH-000788,16038120,-0.384412483,0.8825
ACH-000647,11476171,-0.384153461,0.8829
ACH-000304,60700,-0.384153461,0.8829
ACH-000855,11656518,-0.384153461,0.8829
ACH-000535,10461815,-0.383829684,0.8834
ACH-000420,11476171,-0.383246886,0.8843
ACH-000616,644241,-0.383182131,0.8844
ACH-000270,216239,-0.383117375,0.8845
ACH-000478,10117717,-0.383117375,0.8845
ACH-000092,5330286,-0.382858354,0.8849
ACH-000456,10461815,-0.382728843,0.8851
ACH-000694,10127622,-0.382534577,0.8854
ACH-000434,16038120,-0.382405066,0.8856
ACH-000535,24180719,-0.382340311,0.8857
ACH-000885,176870,-0.382340311,0.8857
ACH-000366,5330286,-0.381822268,0.8865
ACH-000383,11476171,-0.381498491,0.887
ACH-000451,10117717,-0.38136898,0.8872
ACH-000562,16038120,-0.381174714,0.8875
ACH-000672,3081361,-0.380915693,0.8879
ACH-000242,11626560,-0.380591916,0.8884
ACH-000956,11656518,-0.380591916,0.8884
ACH-000467,16038120,-0.380527161,0.8885
ACH-000024,176870,-0.380527161,0.8885
ACH-000496,3081361,-0.380268139,0.8889
ACH-000987,16038120,-0.380138628,0.8891
ACH-000335,24180719,-0.380073873,0.8892
ACH-000322,11476171,-0.379361564,0.8903
ACH-000295,176870,-0.379232053,0.8905
ACH-000075,11626560,-0.379102543,0.8907
ACH-000573,10117717,-0.378519744,0.8916
ACH-000493,60700,-0.378325478,0.8919
ACH-000563,11503417,-0.378260723,0.892
ACH-000958,11626560,-0.377872191,0.8926
ACH-000422,216345,-0.377483658,0.8932
ACH-000018,176870,-0.377354148,0.8934
ACH-000906,24180719,-0.377289392,0.8935
ACH-000932,216239,-0.377030371,0.8939
ACH-000960,11626560,-0.376836105,0.8942
ACH-000505,5330286,-0.376836105,0.8942
ACH-000640,10127622,-0.376641839,0.8945
ACH-000530,10461815,-0.376577083,0.8946
ACH-000311,176870,-0.375735264,0.8959
ACH-000042,11626560,-0.375411487,0.8964
ACH-000149,24180719,-0.375411487,0.8964
ACH-000378,216239,-0.37508771,0.8969
ACH-000061,644241,-0.374828689,0.8973
ACH-000396,3081361,-0.374569667,0.8977
ACH-000792,11476171,-0.374375401,0.898
ACH-000271,11626560,-0.374181135,0.8983
ACH-000061,11626560,-0.374051624,0.8985
ACH-000654,3081361,-0.373533581,0.8993
ACH-000111,3081361,-0.373145049,0.8999
ACH-000176,11503417,-0.372691761,0.9006
ACH-000248,5330286,-0.372627006,0.9007
ACH-000958,5479543,-0.372303229,0.9012
ACH-000383,5330286,-0.372238474,0.9013
ACH-000087,5479543,-0.372108963,0.9015
ACH-000403,11656518,-0.372108963,0.9015
ACH-000171,176870,-0.371979452,0.9017
ACH-000640,11503417,-0.371526165,0.9024
ACH-000849,5330286,-0.371137633,0.903
ACH-000859,10127622,-0.371008122,0.9032
ACH-000638,11656518,-0.370943367,0.9033
ACH-000007,10302451,-0.370425324,0.9041
ACH-000347,10461815,-0.369972036,0.9048
ACH-000483,176870,-0.36977777,0.9051
ACH-000886,135611162,-0.369713015,0.9052
ACH-000219,10302451,-0.369389238,0.9057
ACH-000384,176870,-0.369389238,0.9057
ACH-000766,5330286,-0.36893595,0.9064
ACH-001306,11626560,-0.368676929,0.9068
ACH-000114,11503417,-0.368482663,0.9071
ACH-000607,10302451,-0.368223641,0.9075
ACH-000720,16038120,-0.368158886,0.9076
ACH-000139,10302451,-0.368094131,0.9077
ACH-000018,11626560,-0.367705598,0.9083
ACH-000997,10302451,-0.367640843,0.9084
ACH-000876,5330286,-0.366669513,0.9099
ACH-000595,135611162,-0.366345736,0.9104
ACH-000652,11476171,-0.365762937,0.9113
ACH-000484,216239,-0.365633427,0.9115
ACH-000384,11503417,-0.365439161,0.9118
ACH-000696,216239,-0.364856362,0.9127
ACH-000183,24180719,-0.364856362,0.9127
ACH-000936,208908,-0.364726852,0.9129
ACH-000425,11503417,-0.364662096,0.913
ACH-000878,3081361,-0.364338319,0.9135
ACH-000422,16038120,-0.364014543,0.914
ACH-000149,11503417,-0.363690766,0.9145
ACH-000652,135611162,-0.3634965,0.9148
ACH-000295,216345,-0.363107967,0.9154
ACH-000987,60838,-0.363107967,0.9154
ACH-000936,10117717,-0.362913701,0.9157
ACH-000670,10117717,-0.36265468,0.9161
ACH-000956,10461815,-0.362201392,0.9168
ACH-000359,11656518,-0.362201392,0.9168
ACH-000311,11503417,-0.361877616,0.9173
ACH-000869,208908,-0.361424328,0.918
ACH-001306,644241,-0.361230062,0.9183
ACH-000450,10302451,-0.361100551,0.9185
ACH-000987,11656518,-0.36097104,0.9187
ACH-000434,11503417,-0.36084153,0.9189
ACH-000893,11656518,-0.360776774,0.919
ACH-000447,10302451,-0.360647264,0.9192
ACH-000481,11476171,-0.360582508,0.9193
ACH-000885,11503417,-0.360323487,0.9197
ACH-000599,3081361,-0.360258731,0.9198
ACH-000118,11656518,-0.360258731,0.9198
ACH-000363,16038120,-0.360129221,0.92
ACH-000858,11503417,-0.360064465,0.9201
ACH-000639,644241,-0.359740688,0.9206
ACH-000788,11656518,-0.359740688,0.9206
ACH-000997,16038120,-0.359740688,0.9206
ACH-000236,208908,-0.359546422,0.9209
ACH-000910,10117717,-0.359287401,0.9213
ACH-000456,135611162,-0.359287401,0.9213
ACH-000330,3081361,-0.359222646,0.9214
ACH-000841,135611162,-0.35915789,0.9215
ACH-000730,216239,-0.358445581,0.9226
ACH-000188,16038120,-0.357862783,0.9235
ACH-000914,10117717,-0.357733272,0.9237
ACH-000147,11476171,-0.357539006,0.924
ACH-000411,135611162,-0.357020963,0.9248
ACH-000019,60700,-0.356826697,0.9251
ACH-000056,176870,-0.356826697,0.9251
ACH-000879,11476171,-0.356697186,0.9253
ACH-000161,11656518,-0.356632431,0.9254
ACH-000018,24180719,-0.356438165,0.9257
ACH-000376,11476171,-0.35637341,0.9258
ACH-000694,176870,-0.356308654,0.9259
ACH-000750,3081361,-0.356114388,0.9262
ACH-000978,60838,-0.356114388,0.9262
ACH-000054,11503417,-0.355984877,0.9264
ACH-000924,60838,-0.355920122,0.9265
ACH-000748,216239,-0.355790611,0.9267
ACH-000878,10302451,-0.355725856,0.9268
ACH-000714,5479543,-0.355466834,0.9272
ACH-000595,10302451,-0.355402079,0.9273
ACH-000667,11476171,-0.355207813,0.9276
ACH-000422,10127622,-0.355013547,0.9279
ACH-000811,3081361,-0.35384795,0.9297
ACH-000024,16038120,-0.35371844,0.9299
ACH-000607,3081361,-0.353653684,0.93
ACH-000476,208908,-0.352229066,0.9322
ACH-000579,3081361,-0.352229066,0.9322
ACH-000849,10127622,-0.352164311,0.9323
ACH-000956,24180719,-0.351970045,0.9326
ACH-000242,216239,-0.351775779,0.9329
ACH-000024,11476171,-0.351516757,0.9333
ACH-000383,10127622,-0.350739693,0.9345
ACH-000348,11626560,-0.350674937,0.9346
ACH-000805,11476171,-0.350545427,0.9348
ACH-000411,5330286,-0.35022165,0.9353
ACH-000295,10461815,-0.349962628,0.9357
ACH-000568,10127622,-0.349703607,0.9361
ACH-000667,3081361,-0.349315075,0.9367
ACH-000113,24180719,-0.349315075,0.9367
ACH-000914,216345,-0.349250319,0.9368
ACH-000536,11656518,-0.349056053,0.9371
ACH-000943,11626560,-0.348861787,0.9374
ACH-000995,644241,-0.348797032,0.9375
ACH-000640,11656518,-0.348732276,0.9376
ACH-000221,11626560,-0.348278989,0.9383
ACH-000599,10302451,-0.347437169,0.9396
ACH-000677,10127622,-0.347437169,0.9396
ACH-000849,216345,-0.347372414,0.9397
ACH-000652,176870,-0.347242903,0.9399
ACH-000522,3081361,-0.346919126,0.9404
ACH-000139,16038120,-0.346919126,0.9404
ACH-000832,11476171,-0.346595349,0.9409
ACH-000905,10117717,-0.346336328,0.9413
ACH-000260,3081361,-0.346012551,0.9418
ACH-000475,135611162,-0.345947796,0.9419
ACH-000483,10302451,-0.345235487,0.943
ACH-000052,10302451,-0.34491171,0.9435
ACH-000363,216239,-0.344782199,0.9437
ACH-000094,11656518,-0.344199401,0.9446
ACH-000178,60838,-0.343875624,0.9451
ACH-000914,11503417,-0.343810869,0.9452
ACH-000096,5479543,-0.341738697,0.9484
ACH-000190,216239,-0.341738697,0.9484
ACH-000484,135611162,-0.341544431,0.9487
ACH-000913,10117717,-0.34141492,0.9489
ACH-000046,135611162,-0.340702611,0.95
ACH-000633,11476171,-0.3405731,0.9502
ACH-000186,11656518,-0.340184568,0.9508
ACH-000846,16038120,-0.339990302,0.9511
ACH-000488,11626560,-0.33960177,0.9517
ACH-001306,216345,-0.339407504,0.952
ACH-000609,11476171,-0.339018972,0.9526
ACH-000730,216345,-0.338695195,0.9531
ACH-000007,216239,-0.338177152,0.9539
ACH-000656,208908,-0.337270577,0.9553
ACH-000639,10117717,-0.336882045,0.9559
ACH-000012,208908,-0.336817289,0.956
ACH-000073,5479543,-0.336687779,0.9562
ACH-000323,11626560,-0.336623023,0.9563
ACH-000481,644241,-0.336234491,0.9569
ACH-000544,135611162,-0.336040225,0.9572
ACH-000522,10117717,-0.335004139,0.9588
ACH-000979,11476171,-0.334421341,0.9597
ACH-000270,644241,-0.334421341,0.9597
ACH-000885,3081361,-0.334356585,0.9598
ACH-000853,60700,-0.334097564,0.9602
ACH-000835,5330286,-0.334032809,0.9603
ACH-000640,11476171,-0.333709032,0.9608
ACH-000636,5479543,-0.333514766,0.9611
ACH-000427,176870,-0.332996723,0.9619
ACH-000943,24180719,-0.332802457,0.9622
ACH-000046,16038120,-0.332543435,0.9626
ACH-000714,11503417,-0.332349169,0.9629
ACH-000463,11656518,-0.332090148,0.9633
ACH-000376,135611162,-0.331895882,0.9636
ACH-000090,16038120,-0.331572105,0.9641
ACH-000478,216345,-0.331313083,0.9645
ACH-000094,176870,-0.330989306,0.965
ACH-000857,16038120,-0.33066553,0.9655
ACH-000422,10117717,-0.330536019,0.9657
ACH-000042,11656518,-0.330536019,0.9657
ACH-000668,16038120,-0.330536019,0.9657
ACH-000890,3081361,-0.330212242,0.9662
ACH-000636,3081361,-0.330082731,0.9664
ACH-000869,24180719,-0.329888465,0.9667
ACH-000754,10461815,-0.329629444,0.9671
ACH-001190,208908,-0.329499933,0.9673
ACH-000178,60700,-0.329370422,0.9675
ACH-000201,3081361,-0.329046645,0.968
ACH-000745,216239,-0.328658113,0.9686
ACH-000932,11476171,-0.328528603,0.9688
ACH-000343,3081361,-0.328075315,0.9695
ACH-000048,216239,-0.328075315,0.9695
ACH-000973,11626560,-0.326391676,0.9721
ACH-000153,10127622,-0.326132654,0.9725
ACH-000386,176870,-0.326132654,0.9725
ACH-000001,11476171,-0.326003143,0.9727
ACH-000288,3081361,-0.326003143,0.9727
ACH-000247,11626560,-0.325873633,0.9729
ACH-000521,135611162,-0.325808877,0.973
ACH-000047,176870,-0.325679367,0.9732
ACH-000473,11656518,-0.324772791,0.9746
ACH-000987,10117717,-0.324643281,0.9748
ACH-000061,11476171,-0.32451377,0.975
ACH-000060,11626560,-0.32451377,0.975
ACH-000911,10302451,-0.324449015,0.9751
ACH-000521,11476171,-0.324319504,0.9753
ACH-000694,10117717,-0.323736706,0.9762
ACH-000650,5330286,-0.323607195,0.9764
ACH-000505,11656518,-0.323283418,0.9769
ACH-000073,11626560,-0.322765375,0.9777
ACH-000211,11656518,-0.32270062,0.9778
ACH-000838,216239,-0.322182577,0.9786
ACH-000652,16038120,-0.321988311,0.9789
ACH-000147,11503417,-0.321664534,0.9794
ACH-000915,11476171,-0.320952225,0.9805
ACH-000979,176870,-0.320952225,0.9805
ACH-000983,208908,-0.320822714,0.9807
ACH-000451,11656518,-0.320628448,0.981
ACH-000348,11476171,-0.319657118,0.9825
ACH-000207,5330286,-0.319462851,0.9828
ACH-000096,10302451,-0.319333341,0.983
ACH-000776,216239,-0.318880053,0.9837
ACH-000748,3081361,-0.318685787,0.984
ACH-000102,3081361,-0.318167744,0.9848
ACH-000476,11656518,-0.317584946,0.9857
ACH-000366,135611162,-0.31739068,0.986
ACH-000573,216345,-0.317002148,0.9866
ACH-000074,11503417,-0.315901306,0.9883
ACH-000781,135611162,-0.314476688,0.9905
ACH-000483,3081361,-0.314282422,0.9908
ACH-000657,216239,-0.314282422,0.9908
ACH-000544,5330286,-0.314282422,0.9908
ACH-000450,135611162,-0.313440603,0.9921
ACH-000876,644241,-0.31305207,0.9927
ACH-000766,24180719,-0.31208074,0.9942
ACH-000905,11476171,-0.311692208,0.9948
ACH-000657,216345,-0.31123892,0.9955
ACH-000672,10117717,-0.310979899,0.9959
ACH-000144,16038120,-0.310979899,0.9959
ACH-000572,176870,-0.310915143,0.996
ACH-000995,208908,-0.310720877,0.9963
ACH-000476,10127622,-0.310656122,0.9964
ACH-000501,10302451,-0.310591366,0.9965
ACH-000827,16038120,-0.3103971,0.9968
ACH-000153,176870,-0.310073324,0.9973
ACH-000624,11476171,-0.308260173,1.0001
ACH-000288,208908,-0.308260173,1.0001
ACH-000788,11476171,-0.307936397,1.0006
ACH-000288,11476171,-0.307871641,1.0007
ACH-000483,16038120,-0.307483109,1.0013
ACH-000381,176870,-0.307353598,1.0015
ACH-000643,11476171,-0.306965066,1.0021
ACH-000643,11626560,-0.3067708,1.0024
ACH-000849,11626560,-0.306706045,1.0025
ACH-000478,60700,-0.306641289,1.0026
ACH-000911,16038120,-0.306382268,1.003
ACH-000364,11626560,-0.306123246,1.0034
ACH-000738,10302451,-0.305993736,1.0036
ACH-000113,11626560,-0.305669959,1.0041
ACH-000422,10461815,-0.305022405,1.0051
ACH-000346,11476171,-0.304504362,1.0059
ACH-000073,11476171,-0.303533032,1.0074
ACH-000365,176870,-0.303403521,1.0076
ACH-000843,16038120,-0.30327401,1.0078
ACH-000153,216345,-0.302691212,1.0087
ACH-000995,10461815,-0.302496946,1.009
ACH-000696,11626560,-0.30243219,1.0091
ACH-000670,135611162,-0.302173169,1.0095
ACH-000847,11476171,-0.302043658,1.0097
ACH-000149,5330286,-0.302043658,1.0097
ACH-000207,10127622,-0.302043658,1.0097
ACH-000878,10461815,-0.301784637,1.0101
ACH-000647,10117717,-0.301525615,1.0105
ACH-000987,11503417,-0.30146086,1.0106
ACH-000652,10302451,-0.301201839,1.011
ACH-000149,216239,-0.301201839,1.011
ACH-000364,216345,-0.300424774,1.0122
ACH-000558,3081361,-0.300424774,1.0122
ACH-000814,11656518,-0.300424774,1.0122
ACH-000067,11626560,-0.299582954,1.0135
ACH-000356,135611162,-0.298935401,1.0145
ACH-000478,11476171,-0.298676379,1.0149
ACH-000849,10302451,-0.29796407,1.016
ACH-000530,3081361,-0.29796407,1.016
ACH-000876,60700,-0.297899315,1.0161
ACH-000869,5330286,-0.297575538,1.0166
ACH-000464,16038120,-0.296474697,1.0183
ACH-000271,11476171,-0.295891899,1.0192
ACH-000242,216345,-0.295891899,1.0192
ACH-000042,176870,-0.295762388,1.0194
ACH-000997,208908,-0.295697633,1.0195
ACH-000363,135611162,-0.295632877,1.0196
ACH-000841,216239,-0.295503366,1.0198
ACH-000636,644241,-0.29517959,1.0203
ACH-000186,208908,-0.294985324,1.0206
ACH-000153,216239,-0.294920568,1.0207
ACH-000242,11476171,-0.294661547,1.0211
ACH-000587,11476171,-0.293949238,1.0222
ACH-000649,10117717,-0.292718886,1.0241
ACH-000750,24180719,-0.292589375,1.0243
ACH-000451,60700,-0.292395109,1.0246
ACH-000614,5330286,-0.291877066,1.0254
ACH-000226,10127622,-0.291747555,1.0256
ACH-000410,644241,-0.291618045,1.0258
ACH-000625,10127622,-0.291488534,1.026
ACH-000347,135611162,-0.291294268,1.0263
ACH-000505,3081361,-0.291229512,1.0264
ACH-000696,10117717,-0.291164757,1.0265
ACH-000105,24180719,-0.291164757,1.0265
ACH-000879,11503417,-0.291100002,1.0266
ACH-000381,10302451,-0.289351607,1.0293
